Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
92,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999506,0.001,1,'IJ',0.999506,'J',0.000280,'IK',0.000047,'I',0.000028,'IA',0.000017,'JJ',0.000014,'IS',0.000013,'IR',0.000008,'IZ',0.000005,'IB',0.000005
93,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998545,0.002,1,'K',0.998545,'L',0.000250,'k',0.000162,'J',0.000117,'H',0.000095,'M',0.000087,'KE',0.000062,'KR',0.000050,'W',0.000045,'I',0.000039
94,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998727,0.002,1,'LM',0.998727,'L',0.000272,'M',0.000154,'LS',0.000079,' LM',0.000076,'LB',0.000035,'ML',0.000033,'LA',0.000025,'LT',0.000024,'\n',0.000023
95,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996819,0.005,1,'N',0.996819,'NP',0.000671,'n',0.000267,'NE',0.000177,'NS',0.000173,'M',0.000143,'NA',0.000134,'NN',0.000078,'ND',0.000078,'NT',0.000075
96,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.999189,0.001,1,'OP',0.999189,'OC',0.000091,'OM',0.000079,'O',0.000061,'EP',0.000031,'IP',0.000031,'OB',0.000029,'AP',0.000025,'ON',0.000023,'OL',0.000021
97,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.996019,0.006,1,'Q',0.996019,'R',0.000735,'H',0.000252,'T',0.000220,'P',0.000162,' Q',0.000152,'\n',0.000141,'I',0.000136,'W',0.000131,'J',0.000130
98,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.990782,0.013,1,'R',0.990782,'T',0.001033,'S',0.000996,'Q',0.000916,'L',0.000488,'D',0.000457,'P',0.000386,'C',0.000368,'I',0.000299,'W',0.000274
99,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.995681,0.006,1,'ST',0.995681,'SC',0.000349,' ST',0.000245,'V',0.000236,'\n',0.000187,'STR',0.000142,'SL',0.000121,'St',0.000107,'st',0.000096,'EST',0.000089
100,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998161,0.003,1,'U',0.998161,'V',0.000242,'M',0.000153,'A',0.000076,'W',0.000062,'UN',0.000060,'UA',0.000054,'O',0.000051,'Y',0.000050,'R',0.000050
101,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999583,0.001,1,'VW',0.999583,'V',0.000097,'XY',0.000055,'W',0.000047,'WC',0.000022,'WM',0.000016,'VE',0.000015,'VC',0.000015,'VA',0.000014,'WE',0.000011
102,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.997849,0.003,1,'XY',0.997849,'VW',0.001156,'Y',0.000365,'X',0.000149,'Z',0.000089,'ZZ',0.000062,'V',0.000046,' XY',0.000030,'ZX',0.000019,'XX',0.000016
103,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995634,0.006,1,'Z',0.995634,'X',0.000596,'J',0.000302,'Y',0.000301,'W',0.000283,'ZZ',0.000238,'T',0.000176,'I',0.000157,'N',0.000151,'\n',0.000141
104,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.919509,0.121,1,'ABC',0.919509,' ABC',0.029307,'abc',0.007814,'\n',0.003816,'DEF',0.003295,'<|endoftext|>',0.002008,'AB',0.001852,"'""'",0.001850,'\n\n',0.000789,'B',0.000699
105,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999253,0.001,1,'DEF',0.999253,'DF',0.000290,'DE',0.000096,'F',0.000036,'\n',0.000015,'END',0.000014,'D',0.000014,'IF',0.000009,'STR',0.000008,'EL',0.000007
106,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995826,0.006,1,'GH',0.995826,'H',0.001608,'G',0.000620,'MH',0.000159,'GF',0.000150,'HE',0.000148,'HR',0.000079,'F',0.000066,'HF',0.000064,'GE',0.000055
107,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999498,0.001,1,'IJ',0.999498,'J',0.000280,'IK',0.000050,'I',0.000029,'IA',0.000017,'IS',0.000015,'JJ',0.000014,'IR',0.000008,'IZ',0.000005,'IB',0.000005
108,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998477,0.002,1,'K',0.998477,'L',0.000275,'k',0.000148,'J',0.000127,'H',0.000105,'M',0.000096,'KE',0.000067,'KR',0.000049,'W',0.000046,'I',0.000042
109,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998757,0.002,1,'LM',0.998757,'L',0.000248,'M',0.000154,' LM',0.000090,'LS',0.000083,'LB',0.000034,'ML',0.000028,'RM',0.000024,'LA',0.000024,'\n',0.000022
110,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996595,0.005,1,'N',0.996595,'NP',0.000710,'n',0.000278,'NE',0.000182,'NS',0.000179,'M',0.000157,'NA',0.000144,'NT',0.000078,'ND',0.000076,'NN',0.000074
111,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.999086,0.001,1,'OP',0.999086,'OC',0.000101,'OM',0.000094,'O',0.000070,'EP',0.000036,'IP',0.000034,'OB',0.000033,'AP',0.000032,'ON',0.000026,'OL',0.000023
112,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.996033,0.006,1,'Q',0.996033,'R',0.000694,'H',0.000264,'T',0.000219,'P',0.000168,'I',0.000142,'J',0.000135,' Q',0.000128,'W',0.000128,'\n',0.000122
113,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.990557,0.014,1,'R',0.990557,'T',0.001082,'S',0.001018,'Q',0.000863,'L',0.000520,'D',0.000467,'P',0.000383,'C',0.000365,'I',0.000306,'F',0.000266
114,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.996053,0.006,1,'ST',0.996053,'SC',0.000343,'V',0.000215,' ST',0.000214,'\n',0.000151,'STR',0.000126,'SL',0.000115,'St',0.000103,'st',0.000088,'EST',0.000087
115,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998184,0.003,1,'U',0.998184,'V',0.000249,'M',0.000149,'A',0.000076,'UN',0.000062,'W',0.000056,'R',0.000054,'O',0.000052,'UA',0.000052,'Y',0.000051
116,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999571,0.001,1,'VW',0.999571,'V',0.000100,'XY',0.000055,'W',0.000047,'WC',0.000023,'WM',0.000017,'VE',0.000016,'VC',0.000015,'VA',0.000013,'WE',0.000011
117,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998110,0.003,1,'XY',0.998110,'VW',0.000979,'Y',0.000345,'X',0.000132,'Z',0.000077,'ZZ',0.000052,'V',0.000043,' XY',0.000025,'ZX',0.000017,'XX',0.000014
118,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995618,0.006,1,'Z',0.995618,'X',0.000596,'Y',0.000302,'J',0.000301,'W',0.000286,'ZZ',0.000210,'T',0.000184,'I',0.000163,'N',0.000155,'S',0.000133
119,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.929834,0.105,1,'ABC',0.929834,' ABC',0.027252,'abc',0.006603,'\n',0.003092,'DEF',0.002985,'<|endoftext|>',0.001697,'AB',0.001683,"'""'",0.001347,'\n\n',0.000645,'B',0.000606
120,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999265,0.001,1,'DEF',0.999265,'DF',0.000285,'DE',0.000102,'F',0.000035,'END',0.000014,'\n',0.000013,'D',0.000013,'IF',0.000009,'EL',0.000007,'DEV',0.000007
121,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995428,0.007,1,'GH',0.995428,'H',0.001779,'G',0.000642,'MH',0.000177,'HE',0.000165,'GF',0.000161,'HR',0.000086,'F',0.000073,'HF',0.000073,'GE',0.000061
122,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999500,0.001,1,'IJ',0.999500,'J',0.000274,'IK',0.000053,'I',0.000031,'IA',0.000017,'IS',0.000016,'JJ',0.000014,'IR',0.000009,'IZ',0.000005,'IB',0.000005
123,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998447,0.002,1,'K',0.998447,'L',0.000291,'k',0.000148,'J',0.000135,'H',0.000109,'M',0.000102,'KE',0.000066,'W',0.000046,'I',0.000045,'KR',0.000043
124,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998996,0.001,1,'LM',0.998996,'L',0.000180,'M',0.000132,' LM',0.000088,'LS',0.000072,'LB',0.000026,'RM',0.000023,'ML',0.000020,'LA',0.000018,'WM',0.000016
125,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996470,0.005,1,'N',0.996470,'NP',0.000704,'n',0.000300,'NS',0.000181,'NE',0.000180,'M',0.000167,'NA',0.000149,'W',0.000080,'NT',0.000080,'ND',0.000076
126,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.999011,0.001,1,'OP',0.999011,'OC',0.000106,'OM',0.000105,'O',0.000077,'EP',0.000039,'IP',0.000038,'AP',0.000036,'OB',0.000034,'ON',0.000028,'OL',0.000025
127,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995880,0.006,1,'Q',0.995880,'R',0.000713,'H',0.000288,'T',0.000230,'P',0.000175,'I',0.000153,'J',0.000141,'W',0.000135,'E',0.000127,' Q',0.000115
128,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.990476,0.014,1,'R',0.990476,'T',0.001114,'S',0.001107,'Q',0.000801,'L',0.000512,'D',0.000472,'P',0.000373,'C',0.000353,'I',0.000307,'F',0.000266
129,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.996214,0.005,1,'ST',0.996214,'SC',0.000344,'V',0.000215,' ST',0.000180,'\n',0.000125,'STR',0.000114,'SL',0.000114,'St',0.000101,'T',0.000088,'EST',0.000087
130,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998163,0.003,1,'U',0.998163,'V',0.000269,'M',0.000151,'A',0.000077,'UN',0.000061,'R',0.000056,'Y',0.000055,'W',0.000055,'E',0.000054,'O',0.000053
131,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999578,0.001,1,'VW',0.999578,'V',0.000096,'XY',0.000055,'W',0.000046,'WC',0.000023,'WM',0.000017,'VE',0.000016,'VC',0.000015,'VA',0.000013,'WE',0.000011
132,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998164,0.003,1,'XY',0.998164,'VW',0.000940,'Y',0.000356,'X',0.000127,'Z',0.000070,'ZZ',0.000047,'V',0.000042,' XY',0.000022,'ZX',0.000017,'XX',0.000014
133,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995255,0.007,1,'Z',0.995255,'X',0.000658,'Y',0.000350,'W',0.000312,'J',0.000310,'ZZ',0.000206,'T',0.000204,'I',0.000188,'N',0.000169,'S',0.000146
134,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.944652,0.082,1,'ABC',0.944652,' ABC',0.022718,'abc',0.005443,'DEF',0.002390,'\n',0.002092,'AB',0.001453,'<|endoftext|>',0.001226,"'""'",0.000921,'B',0.000482,'\n\n',0.000441
135,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999273,0.001,1,'DEF',0.999273,'DF',0.000289,'DE',0.000101,'F',0.000036,'END',0.000014,'D',0.000012,'\n',0.000012,'IF',0.000010,'DEV',0.000007,'EL',0.000007
136,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995214,0.007,1,'GH',0.995214,'H',0.001854,'G',0.000667,'MH',0.000181,'HE',0.000174,'GF',0.000174,'HR',0.000088,'HF',0.000079,'F',0.000078,'GE',0.000066
137,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999476,0.001,1,'IJ',0.999476,'J',0.000284,'IK',0.000058,'I',0.000033,'IS',0.000018,'IA',0.000017,'JJ',0.000014,'IR',0.000010,'IZ',0.000005,'K',0.000005
138,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998443,0.002,1,'K',0.998443,'L',0.000300,'k',0.000149,'J',0.000132,'H',0.000110,'M',0.000104,'KE',0.000068,'I',0.000048,'W',0.000045,'KR',0.000041
139,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998946,0.002,1,'LM',0.998946,'L',0.000183,'M',0.000142,' LM',0.000087,'LS',0.000074,'LB',0.000027,'RM',0.000026,'ML',0.000021,'LA',0.000019,'WM',0.000018
140,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996372,0.005,1,'N',0.996372,'NP',0.000666,'n',0.000321,'NS',0.000182,'M',0.000177,'NE',0.000171,'NA',0.000154,'W',0.000088,'NT',0.000083,'ND',0.000073
141,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998972,0.001,1,'OP',0.998972,'OC',0.000110,'OM',0.000108,'O',0.000081,'IP',0.000041,'EP',0.000039,'AP',0.000038,'OB',0.000035,'ON',0.000029,'OL',0.000026
142,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995782,0.006,1,'Q',0.995782,'R',0.000727,'H',0.000299,'T',0.000242,'P',0.000184,'I',0.000163,'J',0.000141,'W',0.000140,'E',0.000137,'N',0.000109
143,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.990163,0.014,1,'R',0.990163,'T',0.001184,'S',0.001182,'Q',0.000783,'L',0.000536,'D',0.000496,'P',0.000381,'C',0.000349,'I',0.000326,'F',0.000279
144,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.996413,0.005,1,'ST',0.996413,'SC',0.000325,'V',0.000209,' ST',0.000155,'\n',0.000108,'SL',0.000108,'STR',0.000104,'St',0.000098,'T',0.000090,'EST',0.000088
145,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998167,0.003,1,'U',0.998167,'V',0.000269,'M',0.000152,'A',0.000078,'UN',0.000060,'E',0.000057,'R',0.000057,'Y',0.000056,'O',0.000054,'W',0.000054
146,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999584,0.001,1,'VW',0.999584,'V',0.000094,'XY',0.000056,'W',0.000045,'WC',0.000022,'WM',0.000016,'VE',0.000016,'VC',0.000014,'VA',0.000013,'WE',0.000011
147,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998203,0.003,1,'XY',0.998203,'VW',0.000911,'Y',0.000363,'X',0.000125,'Z',0.000065,'ZZ',0.000045,'V',0.000041,' XY',0.000021,'ZX',0.000017,'XX',0.000014
148,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994922,0.007,1,'Z',0.994922,'X',0.000728,'Y',0.000398,'W',0.000324,'J',0.000320,'T',0.000226,'ZZ',0.000207,'I',0.000207,'N',0.000178,'S',0.000162
149,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.954464,0.067,1,'ABC',0.954464,' ABC',0.019339,'abc',0.004732,'DEF',0.001981,'\n',0.001518,'AB',0.001275,'<|endoftext|>',0.000948,"'""'",0.000667,'B',0.000405,'AP',0.000322
150,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999287,0.001,1,'DEF',0.999287,'DF',0.000299,'DE',0.000099,'F',0.000035,'END',0.000013,'D',0.000011,'\n',0.000010,'IF',0.000010,'DEV',0.000006,'EL',0.000006
151,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995268,0.007,1,'GH',0.995268,'H',0.001818,'G',0.000662,'GF',0.000184,'MH',0.000175,'HE',0.000166,'HR',0.000088,'HF',0.000081,'F',0.000079,'GE',0.000068
152,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999429,0.001,1,'IJ',0.999429,'J',0.000311,'IK',0.000064,'I',0.000035,'IS',0.000021,'IA',0.000018,'JJ',0.000014,'IR',0.000011,'K',0.000005,'IZ',0.000005
153,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998424,0.002,1,'K',0.998424,'L',0.000297,'k',0.000147,'J',0.000138,'H',0.000113,'M',0.000107,'KE',0.000068,'I',0.000051,'W',0.000045,'KR',0.000043
154,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998568,0.002,1,'LM',0.998568,'L',0.000258,'M',0.000193,' LM',0.000097,'LS',0.000096,'LB',0.000037,'RM',0.000034,'ML',0.000031,'LA',0.000029,'\n',0.000026
155,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996296,0.005,1,'N',0.996296,'NP',0.000653,'n',0.000332,'NS',0.000186,'M',0.000182,'NE',0.000170,'NA',0.000160,'W',0.000092,'NT',0.000085,'NH',0.000070
156,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998905,0.002,1,'OP',0.998905,'OC',0.000117,'OM',0.000114,'O',0.000091,'AP',0.000045,'IP',0.000043,'EP',0.000041,'OB',0.000037,'ON',0.000031,'OL',0.000028
157,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.995885,0.006,1,'Q',0.995885,'R',0.000698,'H',0.000296,'T',0.000239,'P',0.000182,'I',0.000164,'E',0.000140,'J',0.000138,'W',0.000137,'N',0.000108
158,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.990016,0.014,1,'R',0.990016,'S',0.001215,'T',0.001202,'Q',0.000714,'L',0.000575,'D',0.000535,'P',0.000387,'C',0.000355,'I',0.000340,'F',0.000294
159,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.996794,0.005,1,'ST',0.996794,'SC',0.000302,'V',0.000177,' ST',0.000139,'SL',0.000096,'St',0.000093,'\n',0.000092,'STR',0.000091,'EST',0.000086,'st',0.000085
160,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998258,0.003,1,'U',0.998258,'V',0.000246,'M',0.000147,'A',0.000078,'E',0.000059,'UN',0.000058,'R',0.000054,'O',0.000053,'Y',0.000053,'W',0.000050
161,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999588,0.001,1,'VW',0.999588,'V',0.000091,'XY',0.000058,'W',0.000043,'WC',0.000022,'VE',0.000016,'WM',0.000016,'VC',0.000014,'VA',0.000013,'WE',0.000011
162,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998426,0.002,1,'XY',0.998426,'VW',0.000756,'Y',0.000346,'X',0.000113,'Z',0.000057,'ZZ',0.000041,'V',0.000037,' XY',0.000019,'ZX',0.000016,'XX',0.000013
163,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.994930,0.007,1,'Z',0.994930,'X',0.000745,'Y',0.000394,'J',0.000319,'W',0.000308,'T',0.000231,'I',0.000205,'ZZ',0.000200,'N',0.000178,'S',0.000167
164,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.959901,0.059,1,'ABC',0.959901,' ABC',0.017346,'abc',0.004177,'DEF',0.001838,'\n',0.001255,'AB',0.001150,'<|endoftext|>',0.000811,"'""'",0.000531,'B',0.000357,'AP',0.000293
165,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999278,0.001,1,'DEF',0.999278,'DF',0.000315,'DE',0.000103,'F',0.000034,'END',0.000013,'D',0.000011,'IF',0.000009,'\n',0.000009,'DEV',0.000007,'EL',0.000006
166,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995311,0.007,1,'GH',0.995311,'H',0.001793,'G',0.000675,'GF',0.000184,'MH',0.000168,'HE',0.000158,'HR',0.000086,'HF',0.000081,'F',0.000081,'GE',0.000071
167,KLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGH,'IJ',0.999425,0.001,1,'IJ',0.999425,'J',0.000317,'IK',0.000065,'I',0.000035,'IS',0.000021,'IA',0.000018,'JJ',0.000014,'IR',0.000011,'K',0.000005,'IZ',0.000005
168,MNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJ,'K',0.998434,0.002,1,'K',0.998434,'L',0.000289,'k',0.000147,'J',0.000143,'H',0.000116,'M',0.000104,'KE',0.000067,'I',0.000052,'W',0.000044,'KR',0.000042
169,NOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJK,'LM',0.998389,0.002,1,'LM',0.998389,'L',0.000301,'M',0.000212,'LS',0.000104,' LM',0.000104,'LB',0.000040,'ML',0.000038,'RM',0.000037,'LA',0.000034,'\n',0.000031
170,PQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLM,'N',0.996233,0.005,1,'N',0.996233,'NP',0.000641,'n',0.000332,'M',0.000191,'NS',0.000189,'NE',0.000172,'NA',0.000168,'W',0.000095,'NT',0.000084,'H',0.000073
171,QRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMN,'OP',0.998805,0.002,1,'OP',0.998805,'OC',0.000124,'OM',0.000122,'O',0.000107,'AP',0.000054,'IP',0.000046,'EP',0.000044,'OB',0.000040,'ON',0.000034,'OL',0.000031
172,STUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOP,'Q',0.996153,0.006,1,'Q',0.996153,'R',0.000628,'H',0.000280,'T',0.000227,'P',0.000167,'I',0.000162,'E',0.000138,'J',0.000133,'W',0.000128,'K',0.000103
173,TUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQ,'R',0.989885,0.015,1,'R',0.989885,'S',0.001239,'T',0.001214,'Q',0.000680,'L',0.000601,'D',0.000569,'P',0.000384,'C',0.000361,'I',0.000354,'F',0.000299
174,UVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQR,'ST',0.997113,0.004,1,'ST',0.997113,'SC',0.000284,'V',0.000149,' ST',0.000130,'St',0.000090,'st',0.000087,'SL',0.000087,'EST',0.000083,'STR',0.000082,'T',0.000079
175,WXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRST,'U',0.998341,0.002,1,'U',0.998341,'V',0.000227,'M',0.000139,'A',0.000078,'E',0.000061,'UN',0.000057,'R',0.000053,'O',0.000052,'Y',0.000048,'W',0.000046
176,XYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTU,'VW',0.999584,0.001,1,'VW',0.999584,'V',0.000094,'XY',0.000059,'W',0.000043,'WC',0.000022,'VE',0.000017,'WM',0.000016,'VC',0.000015,'VA',0.000013,'WE',0.000011
177,ZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVW,'XY',0.998607,0.002,1,'XY',0.998607,'VW',0.000649,'Y',0.000317,'X',0.000102,'Z',0.000051,'ZZ',0.000036,'V',0.000035,' XY',0.000017,'ZX',0.000015,'XX',0.000012
178,BCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXY,'Z',0.995003,0.007,1,'Z',0.995003,'X',0.000723,'Y',0.000365,'J',0.000316,'W',0.000296,'T',0.000236,'I',0.000201,'ZZ',0.000185,'N',0.000177,'S',0.000171
179,CDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ,'ABC',0.963377,0.054,1,'ABC',0.963377,' ABC',0.016078,'abc',0.003767,'DEF',0.001784,'AB',0.001087,'\n',0.001081,'<|endoftext|>',0.000718,"'""'",0.000427,'B',0.000323,'AP',0.000276
180,FGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABC,'DEF',0.999242,0.001,1,'DEF',0.999242,'DF',0.000335,'DE',0.000110,'F',0.000035,'END',0.000014,'D',0.000011,'IF',0.000010,'\n',0.000009,'DEV',0.000007,'EL',0.000006
181,IJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEF,'GH',0.995217,0.007,1,'GH',0.995217,'H',0.001854,'G',0.000698,'GF',0.000182,'MH',0.000167,'HE',0.000154,'HR',0.000089,'F',0.000083,'HF',0.000082,'GE',0.000071
