Position,Context,Actual_Token,Actual_Probability,Surprisal_Bits,Rank_in_Top10,Top1_Token,Top1_Prob,Top2_Token,Top2_Prob,Top3_Token,Top3_Prob,Top4_Token,Top4_Prob,Top5_Token,Top5_Prob,Top6_Token,Top6_Prob,Top7_Token,Top7_Prob,Top8_Token,Top8_Prob,Top9_Token,Top9_Prob,Top10_Token,Top10_Prob
108,ehenderit in voluptate velit esse cillum dolore eu,' fug',0.004079,7.938,not_in_top10,"','",0.050301,'.',0.037359,'em',0.035470,' et',0.031075,' in',0.020841,'que',0.019227,' qu',0.013511,' e',0.013370,' at',0.013235,' non',0.012723
109,derit in voluptate velit esse cillum dolore eu fug,'iat',0.013919,6.167,not_in_top10,'it',0.326930,'i',0.076489,'ile',0.034027,'ent',0.033412,'unt',0.033058,'at',0.027919,'et',0.027260,'ita',0.024231,'us',0.019937,'ue',0.015690
110,it in voluptate velit esse cillum dolore eu fugiat,' null',0.003698,8.079,not_in_top10,'.',0.125825,"','",0.119385,' in',0.103289,'ur',0.049879,' ut',0.030116,' et',0.018229,' al',0.013231,' e',0.013013,' id',0.011362,' d',0.009893
111, voluptate velit esse cillum dolore eu fugiat null,'a',0.440073,1.184,1,'a',0.440073,'o',0.158410,'um',0.128296,'os',0.034790,'ius',0.033873,'us',0.032585,'am',0.022098,'is',0.013651,'ae',0.012774,'ar',0.009823
112,voluptate velit esse cillum dolore eu fugiat nulla,' par',0.001431,9.449,not_in_top10,'.',0.065173,"','",0.062525,' non',0.032671,' e',0.023666,' s',0.022276,' et',0.021143,' vel',0.018304,' in',0.018282,' al',0.015855,' d',0.015142
113,ptate velit esse cillum dolore eu fugiat nulla par,'i',0.044142,4.502,3,'ce',0.102093,'at',0.055588,'i',0.044142,'ibus',0.026681,'um',0.025168,'c',0.024016,'ale',0.023649,'it',0.022948,'v',0.021275,'iter',0.020830
114,tate velit esse cillum dolore eu fugiat nulla pari,'atur',0.025942,5.269,5,'.',0.080234,"','",0.078894,'unt',0.049814,' e',0.036174,'atur',0.025942,' in',0.020004,' non',0.014128,' poss',0.011289,' ex',0.010807,' al',0.010522
115, velit esse cillum dolore eu fugiat nulla pariatur,'.',0.303924,1.718,1,'.',0.303924,"','",0.169249,' et',0.029178,' in',0.022880,' e',0.020762,' al',0.019891,' a',0.012924,';',0.011487,' ut',0.011473,' n',0.009151
116,velit esse cillum dolore eu fugiat nulla pariatur.,' Except',0.000056,14.113,not_in_top10,'\n',0.082468,' Et',0.053267,' Qu',0.046098,' D',0.034045,' Ut',0.026712,' Sed',0.023670,' De',0.022995,' N',0.020247,' In',0.018257,' Al',0.017117
117,sse cillum dolore eu fugiat nulla pariatur. Except,'eur',0.000734,10.411,not_in_top10,'us',0.073035,'um',0.068882,' in',0.047470,'o',0.036497,'e',0.034149,'ed',0.022570,'em',0.022126,'ur',0.020441,'it',0.019415,'iam',0.018501
118, cillum dolore eu fugiat nulla pariatur. Excepteur,' s',0.009191,6.766,not_in_top10,"','",0.088776,' d',0.037401,' in',0.029846,' al',0.029464,' et',0.024856,' qu',0.016430,' de',0.016081,' e',0.015316,' a',0.014052,' vel',0.014001
119,illum dolore eu fugiat nulla pariatur. Excepteur s,'int',0.081507,3.617,5,'unt',0.296463,'icut',0.145569,'ic',0.107065,'ine',0.103008,'int',0.081507,'ind',0.032900,'angu',0.032094,'ibi',0.019280,'celer',0.015297,'per',0.013737
120,um dolore eu fugiat nulla pariatur. Excepteur sint,' occ',0.000700,10.480,not_in_top10,"','",0.058084,' e',0.036433,' qu',0.033337,' d',0.028184,' al',0.022559,' et',0.018085,' ex',0.017300,' in',0.016380,' ut',0.012535,' de',0.012253
121,olore eu fugiat nulla pariatur. Excepteur sint occ,'a',0.027179,5.201,4,'ident',0.690273,'id',0.054665,'idental',0.048652,'a',0.027179,'ip',0.024122,'l',0.014504,'u',0.013187,'ide',0.011288,'ure',0.008325,'ider',0.007291
122,lore eu fugiat nulla pariatur. Excepteur sint occa,'ec',0.092501,3.434,2,'et',0.108572,'ec',0.092501,'isse',0.043952,'ide',0.034954,'ere',0.034782,'iss',0.033623,'ert',0.031001,'enda',0.028390,'unt',0.023067,'ider',0.020399
123,re eu fugiat nulla pariatur. Excepteur sint occaec,'at',0.020450,5.612,10,'it',0.069739,'id',0.046681,'i',0.041702,'et',0.035817,'ire',0.031159,'ut',0.026190,'ent',0.023474,'en',0.023268,'ip',0.022449,'at',0.020450
124, eu fugiat nulla pariatur. Excepteur sint occaecat,' cup',0.000068,13.839,not_in_top10,"','",0.143878,' in',0.036526,' ut',0.032094,' et',0.031318,' qu',0.030148,'.',0.025829,'ur',0.021351,' d',0.020449,' e',0.017561,' non',0.017080
125,fugiat nulla pariatur. Excepteur sint occaecat cup,'id',0.710612,0.493,1,'id',0.710612,'is',0.033466,'it',0.023379,'ido',0.018429,'ibus',0.016370,'ine',0.015970,'ide',0.014313,'unt',0.007793,'io',0.006870,'em',0.005256
126,giat nulla pariatur. Excepteur sint occaecat cupid,'at',0.052882,4.241,3,'unt',0.318050,'it',0.132624,'at',0.052882,'ur',0.040196,'um',0.024015,"','",0.021222,'ul',0.018895,'atur',0.018086,'am',0.015288,'os',0.014502
127,at nulla pariatur. Excepteur sint occaecat cupidat,'at',0.000521,10.907,not_in_top10,"','",0.197862,' in',0.036855,'.',0.031555,' et',0.026051,'ur',0.023540,'que',0.020954,' vel',0.019217,' qu',0.018476,' d',0.017899,' e',0.017072
128, nulla pariatur. Excepteur sint occaecat cupidatat,' non',0.009271,6.753,not_in_top10,"','",0.245948,'.',0.039479,' in',0.030535,'ur',0.030303,' et',0.029644,' ut',0.022052,' vel',0.016807,' qu',0.016509,' e',0.015485,' d',0.015361
129,la pariatur. Excepteur sint occaecat cupidatat non,' pro',0.002007,8.961,not_in_top10,"','",0.039346,' vel',0.039147,' al',0.038528,' est',0.031752,' d',0.028212,' poss',0.024760,' e',0.020146,' sit',0.016969,' s',0.014158,' in',0.013370
130,ariatur. Excepteur sint occaecat cupidatat non pro,'ident',0.000749,10.383,not_in_top10,'sc',0.082191,'dig',0.061259,'sequ',0.041594,'bus',0.021727,'ce',0.020511,'ces',0.020000,'e',0.018549,'log',0.014166,' quo',0.012344,'j',0.011908
131,ur. Excepteur sint occaecat cupidatat non proident,"','",0.175431,2.511,1,"','",0.175431,'.',0.093983,' e',0.033516,'it',0.027585,' et',0.027146,'ur',0.022629,'is',0.020277,'e',0.019774,' al',0.018188,'iam',0.016434
132,"r. Excepteur sint occaecat cupidatat non proident,",' s',0.020728,5.592,10,' qu',0.113494,' ut',0.056601,' et',0.054884,' sed',0.043302,' d',0.035194,' non',0.021991,' qui',0.021659,' e',0.021187,' in',0.020984,' s',0.020728
133," Excepteur sint occaecat cupidatat non proident, s",'unt',0.151637,2.721,3,'icut',0.485552,'ic',0.171978,'unt',0.151637,'int',0.031663,'ine',0.018062,'per',0.016271,'ind',0.015921,'ive',0.013626,'ibi',0.013615,'angu',0.008190
134,"cepteur sint occaecat cupidatat non proident, sunt",' in',0.058260,4.101,1,' in',0.058260,' d',0.032262,' ut',0.027225,' e',0.022413,"','",0.022198,' qu',0.019214,' ad',0.015499,' s',0.014420,' sit',0.012098,' non',0.011020
135,"teur sint occaecat cupidatat non proident, sunt in",' cul',0.002088,8.903,not_in_top10,' e',0.035673,' quo',0.017047,' ut',0.016083,' vol',0.014099,' ex',0.012095,' un',0.011149,' loc',0.010153,' vel',0.010117,' pra',0.009491,' qu',0.009409
136," sint occaecat cupidatat non proident, sunt in cul",'pa',0.819226,0.288,1,'pa',0.819226,'p',0.018192,'pe',0.015028,'qu',0.012050,'ce',0.009528,'le',0.007529,'in',0.006907,'c',0.006787,'ch',0.006496,'t',0.005709
137,"int occaecat cupidatat non proident, sunt in culpa",' qui',0.002394,8.706,not_in_top10,' qu',0.032088,"','",0.029134,' e',0.023724,' non',0.023001,' d',0.022867,' s',0.020208,' et',0.018814,' est',0.018418,' ut',0.014921,' de',0.013687
138,"occaecat cupidatat non proident, sunt in culpa qui",' offic',0.001209,9.692,not_in_top10,' est',0.031053,' d',0.028577,' s',0.024481,' in',0.023842,' non',0.018426,' qu',0.016386,' a',0.015801,' se',0.015267,' ven',0.014934,"','",0.014902
139,"at cupidatat non proident, sunt in culpa qui offic",'ia',0.189635,2.399,2,'io',0.202606,'ia',0.189635,'i',0.144418,'ium',0.110243,'iam',0.031061,'ina',0.024511,'ie',0.019827,'iat',0.019208,'iant',0.016842,'ii',0.015828
140," cupidatat non proident, sunt in culpa qui officia",' des',0.000673,10.538,not_in_top10,"','",0.050429,' non',0.036516,' et',0.024462,'.',0.022164,' e',0.021845,' qu',0.018118,' d',0.017911,' est',0.017724,' al',0.017634,' s',0.017009
141,"idatat non proident, sunt in culpa qui officia des",'er',0.023634,5.403,5,'ider',0.156474,'ec',0.125527,'us',0.043130,'i',0.040930,'er',0.023634,'im',0.022445,'u',0.019987,'in',0.015504,'de',0.015376,'c',0.014319
142,"atat non proident, sunt in culpa qui officia deser",'unt',0.757383,0.401,1,'unt',0.757383,'at',0.064387,'ant',0.017666,'rit',0.009927,'am',0.009507,'te',0.009175,'it',0.007782,'re',0.005288,'u',0.004853,'ter',0.004701
143,"t non proident, sunt in culpa qui officia deserunt",' m',0.002495,8.647,not_in_top10,"','",0.176095,'.',0.123869,'ur',0.054407,' in',0.040451,' et',0.024486,' ut',0.015738,' qu',0.014384,' e',0.014173,' al',0.013453,' d',0.012837
144,"non proident, sunt in culpa qui officia deserunt m",'oll',0.121781,3.038,2,'ih',0.271389,'oll',0.121781,'ens',0.118396,'ai',0.031746,'itt',0.019034,'aled',0.012831,'one',0.012076,'io',0.011901,'aud',0.009293,'ala',0.008608
145," proident, sunt in culpa qui officia deserunt moll",'it',0.034237,4.868,5,'is',0.402867,'i',0.066884,'ic',0.037162,'us',0.035848,'it',0.034237,'os',0.023651,'ens',0.020720,'icit',0.020232,'es',0.013475,'ig',0.012813
146,"roident, sunt in culpa qui officia deserunt mollit",' anim',0.001976,8.984,not_in_top10,'ur',0.218470,"','",0.137247,'.',0.081579,'atem',0.017246,' in',0.014160,' qu',0.011955,'at',0.010734,'atis',0.010147,'am',0.009802,' a',0.008977
147,"nt, sunt in culpa qui officia deserunt mollit anim",' id',0.000021,15.539,not_in_top10,'a',0.172465,'am',0.149536,'ae',0.088202,'os',0.080121,'us',0.079726,'um',0.078163,'o',0.057692,'i',0.046623,'is',0.026073,'as',0.024581
148, sunt in culpa qui officia deserunt mollit anim id,' est',0.092360,3.437,2,'em',0.133045,' est',0.092360,' e',0.041020,' et',0.014691,' er',0.013452,'et',0.012917,'am',0.012835,' es',0.012664,'e',0.010960,"','",0.010649
149,t in culpa qui officia deserunt mollit anim id est,' labor',0.000130,12.905,not_in_top10,'.',0.173960,"','",0.140382,' in',0.036480,' qu',0.023029,' s',0.015981,' d',0.014739,' e',0.012579,';',0.012511,' a',0.011825,' al',0.011689
150,ulpa qui officia deserunt mollit anim id est labor,'um',0.113388,3.141,2,'is',0.350296,'um',0.113388,'us',0.058236,'am',0.053177,'a',0.052775,'ibus',0.040266,'em',0.037860,'at',0.025623,'o',0.017865,'e',0.016239
151,pa qui officia deserunt mollit anim id est laborum,'.',0.134732,2.892,1,'.',0.134732,"','",0.108976,' in',0.037341,' et',0.029528,' d',0.019814,' qu',0.019086,' e',0.016349,' non',0.014655,' al',0.013861,' ad',0.013588
152,a qui officia deserunt mollit anim id est laborum.,' Sed',0.019886,5.652,7,'\n',0.095149,' Et',0.044857,' Qu',0.037828,' D',0.032116,' De',0.024847,' Ut',0.020010,' Sed',0.019886,' In',0.019430,' N',0.019374,' E',0.013819
153,i officia deserunt mollit anim id est laborum. Sed,' ut',0.021985,5.507,6,' in',0.051509,' e',0.050114,' d',0.043836,' qu',0.038950,' s',0.025569,' ut',0.021985,' ex',0.019006,' ne',0.012915,' non',0.012630,' et',0.010538
154,fficia deserunt mollit anim id est laborum. Sed ut,' pers',0.000030,15.033,not_in_top10,' e',0.038788,' ut',0.037122,' in',0.031071,' d',0.024876,' qu',0.019045,' al',0.018157,"','",0.017987,' er',0.013023,' non',0.011864,' s',0.011504
155,a deserunt mollit anim id est laborum. Sed ut pers,'pic',0.282168,1.825,1,'pic',0.282168,'isting',0.042740,'pe',0.033306,'ist',0.031988,'u',0.027383,'ult',0.019984,'ic',0.019185,'um',0.013427,'ip',0.012011,'am',0.011653
156,eserunt mollit anim id est laborum. Sed ut perspic,'iat',0.030167,5.051,5,'u',0.117199,'i',0.074452,'it',0.067602,'io',0.060302,'iat',0.030167,'ile',0.026591,'iam',0.021370,'ius',0.019602,'at',0.017473,'ac',0.016919
157,runt mollit anim id est laborum. Sed ut perspiciat,'is',0.004873,7.681,not_in_top10,'ur',0.141711,' ut',0.066389,"','",0.042191,' in',0.037127,'um',0.020837,' e',0.015712,' et',0.014946,' non',0.014923,' qu',0.012726,' al',0.012661
158,nt mollit anim id est laborum. Sed ut perspiciatis,' unde',0.000429,11.187,not_in_top10,"','",0.073643,' in',0.036941,' e',0.036398,' d',0.026826,' et',0.021607,' qu',0.018986,' al',0.017724,' non',0.017005,' ut',0.016070,' est',0.014470
159,llit anim id est laborum. Sed ut perspiciatis unde,' omn',0.000235,12.056,not_in_top10,' qu',0.028543,' est',0.025774,' et',0.018635,' s',0.017221,' e',0.015561,' pra',0.015257,' d',0.015153,' serv',0.014443,' labor',0.011991,' ut',0.011229
160, anim id est laborum. Sed ut perspiciatis unde omn,'is',0.076048,3.717,4,'ia',0.663748,'ium',0.134371,'ibus',0.085314,'is',0.076048,'em',0.007450,'iv',0.003879,'iae',0.003079,'ial',0.002203,'i',0.002149,'io',0.001531
161,nim id est laborum. Sed ut perspiciatis unde omnis,' is',0.000540,10.855,not_in_top10,"','",0.045243,'que',0.032058,' d',0.022156,' et',0.018349,' non',0.016968,' s',0.015694,' e',0.015270,' in',0.015051,' qu',0.013713,' al',0.012124
162, id est laborum. Sed ut perspiciatis unde omnis is,'te',0.005122,7.609,not_in_top10,'t',0.416481,'c',0.090630,'tis',0.040542,'se',0.034850,'le',0.017919,'ti',0.015410,'tic',0.012348,'lam',0.012264,'ta',0.011815,'cit',0.010293
163,d est laborum. Sed ut perspiciatis unde omnis iste,' n',0.007928,6.979,not_in_top10,"','",0.099653,' d',0.029008,' et',0.020071,' in',0.019150,'.',0.018490,' ut',0.017920,' non',0.016782,' qu',0.011833,' al',0.011252,' de',0.010749
164,est laborum. Sed ut perspiciatis unde omnis iste n,'atus',0.001265,9.626,not_in_top10,'isi',0.572291,'atur',0.111272,'unc',0.105057,'omen',0.023523,'ol',0.014618,'am',0.008295,'esc',0.008103,'olo',0.006254,'el',0.006029,'ac',0.005197
165,laborum. Sed ut perspiciatis unde omnis iste natus,' error',0.000082,13.582,not_in_top10,"','",0.121977,'.',0.053150,' in',0.044285,' et',0.031455,'que',0.024921,' est',0.022495,' qu',0.021401,' d',0.018104,' s',0.011500,' al',0.011496
166,m. Sed ut perspiciatis unde omnis iste natus error,' sit',0.000131,12.899,not_in_top10,'us',0.111702,'ur',0.099878,'a',0.075675,'is',0.071356,'em',0.066253,'os',0.052966,'ibus',0.042703,'um',0.041750,"','",0.036332,'am',0.030075
167,ed ut perspiciatis unde omnis iste natus error sit,' vol',0.001320,9.566,not_in_top10,' am',0.128135,"','",0.100081,' in',0.059050,'.',0.043610,' d',0.030220,' qu',0.019352,' et',0.018766,' ut',0.018529,' er',0.016163,' al',0.014920
168,t perspiciatis unde omnis iste natus error sit vol,'upt',0.911097,0.134,1,'upt',0.911097,'unt',0.027746,'ent',0.010362,'u',0.007854,'um',0.002821,'ut',0.002298,'uer',0.001998,'ult',0.001962,'uit',0.001825,'ul',0.001385
169,erspiciatis unde omnis iste natus error sit volupt,'atem',0.067958,3.879,4,'at',0.166536,'a',0.109189,'ate',0.086007,'atem',0.067958,'um',0.057631,'atus',0.049028,'atis',0.039237,'am',0.031574,'atur',0.027655,'us',0.027424
170,iciatis unde omnis iste natus error sit voluptatem,' accus',0.000097,13.336,not_in_top10,"','",0.114986,'.',0.091282,' in',0.076101,' et',0.029283,' d',0.023006,' al',0.018715,' qu',0.016916,' e',0.016904,' ex',0.014033,' s',0.013809
171,s unde omnis iste natus error sit voluptatem accus,'ant',0.277107,1.851,1,'ant',0.277107,'at',0.153897,'unt',0.081208,'atur',0.043280,'amus',0.041692,'andum',0.036451,'ato',0.028283,'ator',0.026635,'am',0.022454,'are',0.020250
172,nde omnis iste natus error sit voluptatem accusant,'ium',0.000271,11.849,not_in_top10,"','",0.134107,'.',0.095356,' in',0.029357,' qu',0.028936,'ur',0.027253,' et',0.023944,' ut',0.018355,' d',0.017426,' e',0.015716,' vel',0.014081
173, omnis iste natus error sit voluptatem accusantium,' d',0.016705,5.904,9,"','",0.132069,'.',0.090370,' et',0.038102,' qu',0.022381,' in',0.020600,' s',0.020478,' est',0.020157,' e',0.017468,' d',0.016705,' ex',0.016158
174,mnis iste natus error sit voluptatem accusantium d,'ol',0.191862,2.382,2,'olor',0.690615,'ol',0.191862,'ix',0.019986,'um',0.012112,'uc',0.007309,'ul',0.006715,'icit',0.006711,'ic',0.006500,'ut',0.004969,'atur',0.001858
175,is iste natus error sit voluptatem accusantium dol,'orem',0.200564,2.318,2,'ore',0.527032,'orem',0.200564,'ores',0.136342,'orum',0.030705,'or',0.021470,'oris',0.015879,'oro',0.005184,'ors',0.004927,'us',0.004414,'oria',0.003377
176,ste natus error sit voluptatem accusantium dolorem,'que',0.003076,8.345,not_in_top10,'.',0.090714,"','",0.086191,' in',0.053833,' et',0.034983,' d',0.025522,' e',0.024137,' qu',0.023540,' a',0.013468,' al',0.012553,' est',0.012172
177, natus error sit voluptatem accusantium doloremque,' laud',0.000763,10.356,not_in_top10,"','",0.034384,' in',0.027107,' et',0.024341,' d',0.022778,' s',0.021377,' non',0.020730,' qu',0.020534,' e',0.015869,' ex',0.015663,' vel',0.014702
178,s error sit voluptatem accusantium doloremque laud,'ant',0.071138,3.813,3,'atur',0.164697,'at',0.105327,'ant',0.071138,'am',0.055338,'um',0.049718,'is',0.045983,'a',0.026641,'atio',0.020534,'ibus',0.018687,'andum',0.018397
179,rror sit voluptatem accusantium doloremque laudant,'ium',0.014207,6.137,not_in_top10,"','",0.126132,'.',0.118571,'ur',0.081445,' in',0.035756,'iam',0.019827,' ad',0.018676,'ia',0.017624,'ibus',0.017101,' et',0.017009,'um',0.015648
180,r sit voluptatem accusantium doloremque laudantium,"','",0.158640,2.656,1,"','",0.158640,'.',0.107335,' d',0.029425,' et',0.029418,' in',0.020869,' qu',0.019834,' s',0.018685,' est',0.018601,' e',0.016863,' ex',0.015893
181," sit voluptatem accusantium doloremque laudantium,",' tot',0.000672,10.538,not_in_top10,' ut',0.105408,' sed',0.086554,' qu',0.080513,' et',0.057755,' d',0.037159,' s',0.032747,' qui',0.027819,' non',0.024705,' in',0.020413,' e',0.011903
182," voluptatem accusantium doloremque laudantium, tot",'am',0.054192,4.206,4,'a',0.165780,'um',0.156189,'us',0.152473,'am',0.054192,'ius',0.034152,'is',0.024818,' ut',0.018091,'em',0.016439,'os',0.014306,'ae',0.014231
183,"oluptatem accusantium doloremque laudantium, totam",' rem',0.000392,11.315,not_in_top10,' in',0.039279,' qu',0.029388,'que',0.029183,' d',0.024170,' ad',0.016504,' e',0.014255,' non',0.013243,' ex',0.012790,"','",0.012679,' al',0.011804
184,"tatem accusantium doloremque laudantium, totam rem",' a',0.004282,7.867,not_in_top10,'is',0.046087,'itt',0.040303,'on',0.024950,'it',0.023700,'iss',0.020261,"','",0.019858,'ot',0.018119,'us',0.016111,'or',0.013412,'ic',0.010134
185,"tem accusantium doloremque laudantium, totam rem a",'per',0.032849,4.928,5,'uctor',0.135454,'et',0.066546,'uct',0.049619,'equ',0.039314,'per',0.032849,'unt',0.016917,'ed',0.015615,'ude',0.014113,'ec',0.013723,'em',0.012919
186," accusantium doloremque laudantium, totam rem aper",'iam',0.009991,6.645,10,'it',0.226892,'unt',0.062349,'iter',0.035884,'um',0.029308,'at',0.027084,'o',0.013761,'bat',0.012568,'is',0.010400,'c',0.010387,'iam',0.009991
187,"cusantium doloremque laudantium, totam rem aperiam","','",0.061029,4.034,1,"','",0.061029,' in',0.042805,' et',0.035206,'.',0.032885,' qu',0.028002,' d',0.021603,' ut',0.020229,'que',0.018312,' est',0.017371,' non',0.016727
188,"usantium doloremque laudantium, totam rem aperiam,",' e',0.009804,6.672,not_in_top10,' ut',0.121751,' qu',0.112484,' sed',0.054715,' et',0.054024,' qui',0.024711,' s',0.024513,' non',0.023329,' d',0.023156,' in',0.018020,' cum',0.011183
189,"antium doloremque laudantium, totam rem aperiam, e",'aque',0.002366,8.723,not_in_top10,'ius',0.164704,'a',0.142435,'um',0.102184,'u',0.086441,'am',0.056850,'o',0.052261,'adem',0.033067,'is',0.028072,'i',0.025923,'j',0.021229
190,"um doloremque laudantium, totam rem aperiam, eaque",' ',0.004290,7.865,not_in_top10,' qu',0.048921,' d',0.028892,' in',0.026220,' ut',0.025413,' s',0.019836,' et',0.019097,' non',0.018523,' vel',0.015551,'que',0.011630,' ill',0.010804
191,"m doloremque laudantium, totam rem aperiam, eaque ",'ips',0.967474,0.048,1,'ips',0.967474,'urn',0.012294,'vern',0.005741,'ile',0.003607,'ili',0.002070,'ern',0.001335,'ict',0.001164,'ix',0.000927,'ich',0.000528,'ia',0.000401
192,"oloremque laudantium, totam rem aperiam, eaque ips",'a',0.082965,3.591,2,'um',0.768628,'a',0.082965,'am',0.035967,'ius',0.019207,'is',0.014312,'i',0.008361,'us',0.008214,'os',0.008002,'orum',0.006590,'ae',0.003564
193,"loremque laudantium, totam rem aperiam, eaque ipsa",' qu',0.020292,5.623,5,"','",0.033094,' ut',0.023293,' d',0.022437,' non',0.020556,' qu',0.020292,' et',0.019388,' e',0.019015,' s',0.015628,'.',0.015353,' pra',0.011813
194,"emque laudantium, totam rem aperiam, eaque ipsa qu",'ae',0.111558,3.164,4,'id',0.207291,'is',0.146579,'od',0.130062,'ae',0.111558,'am',0.075875,'idem',0.064273,'ia',0.063425,'a',0.022075,'aer',0.016098,'ibus',0.015505
195,"que laudantium, totam rem aperiam, eaque ipsa quae",' ab',0.004688,7.737,not_in_top10,' non',0.031302,' est',0.030153,' qu',0.026148,' s',0.024830,' d',0.024664,' in',0.017042,"','",0.014836,' e',0.014136,' ill',0.013107,' ut',0.011893
196," laudantium, totam rem aperiam, eaque ipsa quae ab",' ill',0.001245,9.650,not_in_top10,' e',0.038830,' init',0.032444,' loc',0.011964,' al',0.009665,'us',0.009340,' vel',0.008811,' d',0.008071,"','",0.007759,' ut',0.007518,'j',0.007080
197,"dantium, totam rem aperiam, eaque ipsa quae ab ill",'o',0.028419,5.137,9,'a',0.154719,'is',0.152103,'ud',0.130343,'i',0.087069,'ic',0.043875,'ius',0.043319,'os',0.034332,'am',0.030084,'o',0.028419,'us',0.028301
198,"antium, totam rem aperiam, eaque ipsa quae ab illo",' invent',0.000079,13.630,not_in_top10,"','",0.085567,'.',0.044059,' qu',0.038753,' non',0.023607,' in',0.022347,' e',0.020504,' et',0.017867,' d',0.015700,' s',0.015176,' est',0.011450
199," totam rem aperiam, eaque ipsa quae ab illo invent",'ore',0.002231,8.808,not_in_top10,'ur',0.206381,'o',0.131502,'a',0.106092,'um',0.090188,'us',0.062190,'am',0.060784,'em',0.040398,'io',0.032722,'os',0.021594,'ae',0.014457
200,"tam rem aperiam, eaque ipsa quae ab illo inventore",' ver',0.004438,7.816,not_in_top10,"','",0.105672,'.',0.065086,' et',0.049437,' in',0.025991,' est',0.023423,' e',0.020090,' qu',0.018957,' vel',0.017830,' d',0.015571,' ut',0.014865
201,"rem aperiam, eaque ipsa quae ab illo inventore ver",'it',0.201956,2.308,1,'it',0.201956,'o',0.164484,'ba',0.143648,'itate',0.051011,'um',0.042401,'itas',0.041663,'bum',0.040472,'bat',0.019587,'bo',0.016610,'so',0.016356
202,"m aperiam, eaque ipsa quae ab illo inventore verit",'atis',0.455619,1.134,2,'atem',0.522524,'atis',0.455619,'at',0.005250,'ur',0.002131,'ae',0.001776,"','",0.001399,'am',0.001001,'um',0.000936,'.',0.000658,'atum',0.000605
203,"eriam, eaque ipsa quae ab illo inventore veritatis",' et',0.013506,6.210,9,"','",0.128762,'.',0.107317,' in',0.025903,' ex',0.018253,' e',0.017461,' d',0.017131,' est',0.016998,' non',0.016736,' et',0.013506,' qu',0.012453
204,"am, eaque ipsa quae ab illo inventore veritatis et",' quasi',0.000823,10.247,not_in_top10,'iam',0.033425,' in',0.030536,' qu',0.021307,' d',0.021052,' non',0.019551,' e',0.016224,' al',0.014778,' ill',0.013794,' ut',0.013584,' ex',0.011982
205,que ipsa quae ab illo inventore veritatis et quasi,' architect',0.000016,15.962,not_in_top10,' e',0.034900,' d',0.022902,' qu',0.021695,' est',0.021640,' s',0.020392,' in',0.017319,' non',0.012948,' ut',0.012940,' er',0.012542,' poss',0.012342
206,uae ab illo inventore veritatis et quasi architect,'o',0.030586,5.031,10,'um',0.161998,'i',0.090810,'a',0.081372,'us',0.052154,'is',0.049080,'e',0.038738,'em',0.037731,'orum',0.034824,'ae',0.033577,'o',0.030586
207,ae ab illo inventore veritatis et quasi architecto,' be',0.000300,11.704,not_in_top10,'.',0.121825,"','",0.081993,' non',0.028946,' in',0.024267,' e',0.021813,' qu',0.020317,' et',0.014940,' est',0.012600,' al',0.012460,' ex',0.011559
208,ab illo inventore veritatis et quasi architecto be,'ata',0.019991,5.644,7,'qu',0.092961,'i',0.050398,'b',0.042666,'bat',0.037222,'m',0.030074,'auc',0.027521,'ata',0.019991,'get',0.019109,'ret',0.018907,'a',0.018251
209,illo inventore veritatis et quasi architecto beata,'e',0.080817,3.629,2,'.',0.092057,'e',0.080817,'que',0.066799,"','",0.051847,' non',0.021740,' in',0.016143,' e',0.014832,' est',0.012704,' et',0.010463,'is',0.010385
210,llo inventore veritatis et quasi architecto beatae,' vit',0.001030,9.923,not_in_top10,'.',0.116292,"','",0.080483,' ut',0.023868,' non',0.020620,' in',0.019553,' d',0.014415,' et',0.014348,' poss',0.011322,' qu',0.011082,' s',0.010545
211,inventore veritatis et quasi architecto beatae vit,'ae',0.755440,0.405,1,'ae',0.755440,'am',0.129701,'re',0.005488,'as',0.005411,'ale',0.005359,'æ',0.004884,'ul',0.004529,'o',0.004062,'um',0.003379,'ant',0.002511
212,ventore veritatis et quasi architecto beatae vitae,' dict',0.002157,8.857,not_in_top10,'.',0.130685,"','",0.090835,' in',0.026384,' est',0.019668,' e',0.016782,' non',0.015691,' s',0.015369,' et',0.015155,' d',0.010623,' qu',0.010017
213,re veritatis et quasi architecto beatae vitae dict,'a',0.276505,1.855,2,'um',0.386078,'a',0.276505,'us',0.052882,'at',0.034907,'atur',0.020095,'atum',0.015718,'ata',0.012860,'is',0.011845,'am',0.009072,'ae',0.008319
214,e veritatis et quasi architecto beatae vitae dicta,' s',0.013232,6.240,7,'.',0.178598,"','",0.105283,' et',0.022373,' non',0.020334,' e',0.019730,' in',0.017613,' s',0.013232,' d',0.012385,' al',0.011556,' ex',0.008199
215,veritatis et quasi architecto beatae vitae dicta s,'unt',0.679133,0.558,1,'unt',0.679133,'icut',0.063918,'ibi',0.037313,'int',0.035431,'ine',0.028336,'ic',0.024018,'per',0.014826,'ive',0.013062,'angu',0.012584,'ist',0.008195
216,itatis et quasi architecto beatae vitae dicta sunt,' expl',0.000250,11.963,not_in_top10,'.',0.171681,"','",0.077529,' in',0.056469,' qu',0.022420,' ut',0.018182,' d',0.015038,' et',0.013362,' ex',0.010234,' s',0.009739,' sit',0.009595
